zone,valid_pt,t2m_c,ssrd_wm2,wind100,Date
NP15,2026/3/27 0:00,13.18081665,0,4.591267464,2026/3/27
SP15,2026/3/27 0:00,20.09005737,0,1.070229588,2026/3/27
ZP26,2026/3/27 0:00,13.83111572,0,2.163303242,2026/3/27
NP15,2026/3/26 23:00,13.7489624,0,4.691093686,2026/3/26
SP15,2026/3/26 23:00,20.64547729,0,1.301799535,2026/3/26
ZP26,2026/3/26 23:00,14.23779297,0,2.492566848,2026/3/26
NP15,2026/3/26 22:00,14.35684204,0,4.796323187,2026/3/26
SP15,2026/3/26 22:00,21.29666138,0,1.386761479,2026/3/26
ZP26,2026/3/26 22:00,14.74172974,0,2.890469036,2026/3/26
NP15,2026/3/26 21:00,14.98199463,0,4.774466712,2026/3/26
SP15,2026/3/26 21:00,22.0506897,0,1.461079612,2026/3/26
ZP26,2026/3/26 21:00,15.41473389,0,3.249281979,2026/3/26
NP15,2026/3/26 20:00,15.66693115,5.391110897,4.654133186,2026/3/26
SP15,2026/3/26 20:00,22.96487427,0.25444445,1.626506115,2026/3/26
ZP26,2026/3/26 20:00,16.22390747,2.812777758,3.485498123,2026/3/26
NP15,2026/3/26 19:00,17.37405396,114.4550018,4.540616868,2026/3/26
SP15,2026/3/26 19:00,24.30758667,75.46555328,1.847419195,2026/3/26
ZP26,2026/3/26 19:00,17.74108887,99.96778107,3.711903715,2026/3/26
NP15,2026/3/26 18:00,19.57583618,309.2027893,4.987660353,2026/3/26
SP15,2026/3/26 18:00,26.36199951,279.902771,2.317422041,2026/3/26
ZP26,2026/3/26 18:00,19.70474243,292.8177795,4.257807703,2026/3/26
NP15,2026/3/26 17:00,20.71386719,509.7550049,5.628280272,2026/3/26
SP15,2026/3/26 17:00,27.20385742,496.1300049,2.435920321,2026/3/26
ZP26,2026/3/26 17:00,20.64450073,495.0488892,4.4207127,2026/3/26
NP15,2026/3/26 16:00,21.03234863,677.6911011,6.072719047,2026/3/26
SP15,2026/3/26 16:00,27.71408081,685.4477539,2.572043483,2026/3/26
ZP26,2026/3/26 16:00,20.90740967,663.2233276,4.667671299,2026/3/26
NP15,2026/3/26 15:00,20.89532471,791.6289063,6.239702268,2026/3/26
SP15,2026/3/26 15:00,27.71133423,824.1166382,2.37356493,2026/3/26
ZP26,2026/3/26 15:00,20.91763306,785.5322266,4.451892776,2026/3/26
NP15,2026/3/26 14:00,20.26644897,845.3833618,6.353064737,2026/3/26
SP15,2026/3/26 14:00,27.36184692,900.2600098,2.127297931,2026/3/26
ZP26,2026/3/26 14:00,20.57348633,849.7244263,4.187069607,2026/3/26
NP15,2026/3/26 13:00,19.22189331,834.3233032,6.462072411,2026/3/26
SP15,2026/3/26 13:00,26.64959717,907.2683105,1.926660917,2026/3/26
ZP26,2026/3/26 13:00,19.90005493,849.5188599,3.96764781,2026/3/26
NP15,2026/3/26 12:00,17.83151245,757.583313,6.481387694,2026/3/26
SP15,2026/3/26 12:00,25.60852051,843.7116699,1.834346405,2026/3/26
ZP26,2026/3/26 12:00,18.93533325,778.6027832,3.853104324,2026/3/26
NP15,2026/3/26 11:00,16.10992432,621.0983276,6.31352345,2026/3/26
SP15,2026/3/26 11:00,24.24816895,716.1300049,1.770267905,2026/3/26
ZP26,2026/3/26 11:00,17.69296265,643.9405518,3.750782127,2026/3/26
NP15,2026/3/26 10:00,14.17379761,443.3611145,5.987199557,2026/3/26
SP15,2026/3/26 10:00,22.57522583,533.6210938,1.705517639,2026/3/26
ZP26,2026/3/26 10:00,16.21768188,457.4866638,3.744208355,2026/3/26
NP15,2026/3/26 9:00,11.99105835,241.3855591,5.256874049,2026/3/26
SP15,2026/3/26 9:00,20.60223389,314.3788757,1.517673128,2026/3/26
ZP26,2026/3/26 9:00,14.43560791,249.3527832,3.81042244,2026/3/26
NP15,2026/3/26 8:00,9.016082764,57.60499954,5.113715582,2026/3/26
SP15,2026/3/26 8:00,18.03527832,106.1666641,1.380043643,2026/3/26
ZP26,2026/3/26 8:00,11.93829346,65.85111237,3.995325756,2026/3/26
NP15,2026/3/26 7:00,7.530059814,0,4.350038223,2026/3/26
SP15,2026/3/26 7:00,16.03833008,2.613333225,1.157303723,2026/3/26
ZP26,2026/3/26 7:00,10.28338623,0.181666672,3.945475883,2026/3/26
NP15,2026/3/26 6:00,7.875610352,0,3.944037807,2026/3/26
SP15,2026/3/26 6:00,16.24746704,0,1.226975535,2026/3/26
ZP26,2026/3/26 6:00,10.51287842,0,4.042909565,2026/3/26
NP15,2026/3/26 5:00,8.229858398,0,3.512945547,2026/3/26
SP15,2026/3/26 5:00,16.65362549,0,1.371483158,2026/3/26
ZP26,2026/3/26 5:00,10.77835083,0,4.026107101,2026/3/26
NP15,2026/3/26 4:00,8.617736816,0,2.986898061,2026/3/26
SP15,2026/3/26 4:00,17.07214355,0,1.604559338,2026/3/26
ZP26,2026/3/26 4:00,11.09454346,0,4.016334658,2026/3/26
NP15,2026/3/26 3:00,9.031097412,0,2.395417676,2026/3/26
SP15,2026/3/26 3:00,17.53302002,0,1.872068844,2026/3/26
ZP26,2026/3/26 3:00,11.49624634,0,4.094972925,2026/3/26
NP15,2026/3/26 2:00,9.556182861,0,1.989360546,2026/3/26
SP15,2026/3/26 2:00,18.02853394,0,2.106724703,2026/3/26
ZP26,2026/3/26 2:00,11.95074463,0,4.175997229,2026/3/26
NP15,2026/3/26 1:00,10.12139893,0,1.674935934,2026/3/26
SP15,2026/3/26 1:00,18.58636475,0,2.415029683,2026/3/26
ZP26,2026/3/26 1:00,12.44476318,0,4.295073195,2026/3/26
NP15,2026/3/26 0:00,10.86026001,0,1.352752356,2026/3/26
SP15,2026/3/26 0:00,19.181427,0,2.781698891,2026/3/26
ZP26,2026/3/26 0:00,12.9694519,0,4.412007656,2026/3/26
NP15,2026/3/25 23:00,11.68457031,0,1.048448274,2026/3/25
SP15,2026/3/25 23:00,19.85897827,0,3.190393782,2026/3/25
ZP26,2026/3/25 23:00,13.58517456,0,4.493037252,2026/3/25
NP15,2026/3/25 22:00,12.62872314,0,1.010335659,2026/3/25
SP15,2026/3/25 22:00,20.63360596,0,3.385099647,2026/3/25
ZP26,2026/3/25 22:00,14.26950073,0,4.637134132,2026/3/25
NP15,2026/3/25 21:00,13.82775879,0,1.234667791,2026/3/25
SP15,2026/3/25 21:00,21.4526062,0,3.416137643,2026/3/25
ZP26,2026/3/25 21:00,15.04864502,0,4.823494053,2026/3/25
NP15,2026/3/25 20:00,15.16073608,4.762777805,1.817862699,2026/3/25
SP15,2026/3/25 20:00,22.42279053,0.194999993,3.528577952,2026/3/25
ZP26,2026/3/25 20:00,15.99465942,2.640000105,4.981080046,2026/3/25
NP15,2026/3/25 19:00,17.42105103,112.8038864,2.700745494,2026/3/25
SP15,2026/3/25 19:00,23.79760742,72.74333191,3.70173296,2026/3/25
ZP26,2026/3/25 19:00,17.64404297,106.1938858,5.198869162,2026/3/25
NP15,2026/3/25 18:00,19.80554199,300.8983459,3.855539501,2026/3/25
SP15,2026/3/25 18:00,25.83535767,275.7955627,4.422333758,2026/3/25
ZP26,2026/3/25 18:00,19.90557861,309.0316772,5.754258013,2026/3/25
NP15,2026/3/25 17:00,21.04934692,489.7161255,4.421163127,2026/3/25
SP15,2026/3/25 17:00,26.93835449,491.7405701,4.437944942,2026/3/25
ZP26,2026/3/25 17:00,21.12161255,511.0344543,5.798244772,2026/3/25
NP15,2026/3/25 16:00,21.6867981,651.0021973,4.580141656,2026/3/25
SP15,2026/3/25 16:00,27.83270264,680.4688721,4.244129317,2026/3/25
ZP26,2026/3/25 16:00,21.71560669,684.6233521,5.878396454,2026/3/25
NP15,2026/3/25 15:00,21.94503784,763.3755493,4.595639997,2026/3/25
SP15,2026/3/25 15:00,27.99362183,818.0522461,3.80654228,2026/3/25
ZP26,2026/3/25 15:00,21.98040771,806.0422363,5.540457268,2026/3/25
NP15,2026/3/25 14:00,21.77758789,822.8049927,4.317427158,2026/3/25
SP15,2026/3/25 14:00,27.80111694,892.6955566,3.455445001,2026/3/25
ZP26,2026/3/25 14:00,21.85470581,863.6577759,5.090400505,2026/3/25
NP15,2026/3/25 13:00,21.17285156,816.7539063,3.924576924,2026/3/25
SP15,2026/3/25 13:00,27.18661499,898.6555786,2.780393015,2026/3/25
ZP26,2026/3/25 13:00,21.39257813,857.7544556,4.63320363,2026/3/25
NP15,2026/3/25 12:00,20.19393921,743.2894287,3.340350133,2026/3/25
SP15,2026/3/25 12:00,26.13946533,834.1561279,1.826804582,2026/3/25
ZP26,2026/3/25 12:00,20.61419678,785.3660889,4.175466175,2026/3/25
NP15,2026/3/25 11:00,18.78857422,611.7471924,2.615766332,2026/3/25
SP15,2026/3/25 11:00,24.77932739,706.1722412,1.056778641,2026/3/25
ZP26,2026/3/25 11:00,19.56271362,656.4489136,3.702930498,2026/3/25
NP15,2026/3/25 10:00,17.04101563,435.8388977,1.921178161,2026/3/25
SP15,2026/3/25 10:00,23.16619873,526.4421997,0.644879675,2026/3/25
ZP26,2026/3/25 10:00,18.22848511,478.1188965,3.230027142,2026/3/25
NP15,2026/3/25 9:00,14.70443726,233.956665,0.9691407,2026/3/25
SP15,2026/3/25 9:00,21.30740356,313.7455444,0.457380815,2026/3/25
ZP26,2026/3/25 9:00,16.43466187,269.8822327,2.855615163,2026/3/25
NP15,2026/3/25 8:00,10.90774536,53.82611084,0.531160443,2026/3/25
SP15,2026/3/25 8:00,18.81994629,103.9805527,0.387706161,2026/3/25
ZP26,2026/3/25 8:00,13.59634399,70.39722443,2.593925209,2026/3/25
NP15,2026/3/25 7:00,9.168609619,0,0.408487884,2026/3/25
SP15,2026/3/25 7:00,16.90081787,2.108333349,0.25959552,2026/3/25
ZP26,2026/3/25 7:00,11.86920166,0.103888892,2.410192327,2026/3/25
NP15,2026/3/25 6:00,9.441345215,0,0.350776623,2026/3/25
SP15,2026/3/25 6:00,17.11883545,0,0.12976802,2026/3/25
ZP26,2026/3/25 6:00,12.17721558,0,2.436047049,2026/3/25
NP15,2026/3/25 5:00,9.791625977,0,0.349190802,2026/3/25
SP15,2026/3/25 5:00,17.47509766,0,0.04266478,2026/3/25
ZP26,2026/3/25 5:00,12.52963257,0,2.544735537,2026/3/25
NP15,2026/3/25 4:00,10.15322876,0,0.427216154,2026/3/25
SP15,2026/3/25 4:00,17.89318848,0,0.129819485,2026/3/25
ZP26,2026/3/25 4:00,12.89712524,0,2.724938059,2026/3/25
NP15,2026/3/25 3:00,10.50750732,0,0.462486968,2026/3/25
SP15,2026/3/25 3:00,18.3520813,0,0.219405359,2026/3/25
ZP26,2026/3/25 3:00,13.28283691,0,2.918077469,2026/3/25
NP15,2026/3/25 2:00,10.87689209,0,0.45580144,2026/3/25
SP15,2026/3/25 2:00,18.84622192,0,0.291705863,2026/3/25
ZP26,2026/3/25 2:00,13.7175293,0,3.04355113,2026/3/25
NP15,2026/3/25 1:00,11.37509155,0,0.444300651,2026/3/25
SP15,2026/3/25 1:00,19.36032104,0,0.504488881,2026/3/25
ZP26,2026/3/25 1:00,14.16156006,0,3.055617867,2026/3/25
NP15,2026/3/25 0:00,12.05252075,0,0.471215328,2026/3/25
SP15,2026/3/25 0:00,19.92880249,0,0.765607153,2026/3/25
ZP26,2026/3/25 0:00,14.65878296,0,3.008755655,2026/3/25
NP15,2026/3/24 23:00,12.7855835,0,0.614018405,2026/3/24
SP15,2026/3/24 23:00,20.54837036,0,0.9983915,2026/3/24
ZP26,2026/3/24 23:00,15.15109253,0,3.053807697,2026/3/24
NP15,2026/3/24 22:00,13.70602417,0,0.893493229,2026/3/24
SP15,2026/3/24 22:00,21.22964478,0,1.190331616,2026/3/24
ZP26,2026/3/24 22:00,15.75765991,0,3.233562088,2026/3/24
NP15,2026/3/24 21:00,14.82577515,0,1.245728738,2026/3/24
SP15,2026/3/24 21:00,22.00341797,0,1.392034805,2026/3/24
ZP26,2026/3/24 21:00,16.5362854,0,3.476012554,2026/3/24
NP15,2026/3/24 20:00,16.18960571,4.555555344,1.688895783,2026/3/24
SP15,2026/3/24 20:00,22.90585327,0.150000006,1.70123713,2026/3/24
ZP26,2026/3/24 20:00,17.51791382,2.481666565,3.764245129,2026/3/24
NP15,2026/3/24 19:00,18.60412598,120.6072235,2.498329954,2026/3/24
SP15,2026/3/24 19:00,24.19885254,69.25166321,2.0552046,2026/3/24
ZP26,2026/3/24 19:00,19.23721313,108.617775,3.93417697,2026/3/24
NP15,2026/3/24 18:00,21.462677,321.5544434,3.68352958,2026/3/24
SP15,2026/3/24 18:00,26.07867432,267.1727905,2.615433835,2026/3/24
ZP26,2026/3/24 18:00,21.60125732,314.3722229,4.433571959,2026/3/24
NP15,2026/3/24 17:00,22.84014893,517.1950073,4.483243105,2026/3/24
SP15,2026/3/24 17:00,27.00134277,479.1499939,2.659667002,2026/3/24
ZP26,2026/3/24 17:00,22.72601318,516.9622192,4.626164083,2026/3/24
NP15,2026/3/24 16:00,23.521698,677.3255615,4.686201861,2026/3/24
SP15,2026/3/24 16:00,28.01766968,662.3466797,2.277574357,2026/3/24
ZP26,2026/3/24 16:00,23.56710815,688.7355347,4.751288061,2026/3/24
NP15,2026/3/24 15:00,23.69995117,790.5689087,4.712274544,2026/3/24
SP15,2026/3/24 15:00,27.99594116,797.1155396,2.015198122,2026/3/24
ZP26,2026/3/24 15:00,23.69760132,809.5922241,4.40657856,2026/3/24
NP15,2026/3/24 14:00,23.42260742,843.4199829,4.416233356,2026/3/24
SP15,2026/3/24 14:00,27.62783813,871.4744263,1.86074261,2026/3/24
ZP26,2026/3/24 14:00,23.46496582,870.0522461,3.839846334,2026/3/24
NP15,2026/3/24 13:00,22.66928101,831.5666504,3.907467499,2026/3/24
SP15,2026/3/24 13:00,26.9203186,876.7460938,1.780038527,2026/3/24
ZP26,2026/3/24 13:00,22.86056519,862.8538818,3.218259983,2026/3/24
NP15,2026/3/24 12:00,21.47955322,755.7471924,3.238154511,2026/3/24
SP15,2026/3/24 12:00,25.89959717,814.2633057,1.628438286,2026/3/24
ZP26,2026/3/24 12:00,21.96591187,788.6133423,2.595069356,2026/3/24
NP15,2026/3/24 11:00,19.91534424,622.5927734,2.478687999,2026/3/24
SP15,2026/3/24 11:00,24.59576416,688.2555542,1.390113647,2026/3/24
ZP26,2026/3/24 11:00,20.80319214,654.4927979,2.061525683,2026/3/24
NP15,2026/3/24 10:00,18.01977539,443.7844543,1.638755404,2026/3/24
SP15,2026/3/24 10:00,23.0128479,511.3794556,1.146671723,2026/3/24
ZP26,2026/3/24 10:00,19.39389038,472.4200134,1.844927115,2026/3/24
NP15,2026/3/24 9:00,15.31777954,239.0494385,0.584523971,2026/3/24
SP15,2026/3/24 9:00,21.20370483,302.1972351,0.986751763,2026/3/24
ZP26,2026/3/24 9:00,17.46911621,262.0188904,1.969569616,2026/3/24
NP15,2026/3/24 8:00,11.36688232,52.80110931,0.577922276,2026/3/24
SP15,2026/3/24 8:00,18.87677002,97.67277527,0.831279454,2026/3/24
ZP26,2026/3/24 8:00,14.63720703,65.45888519,2.219281402,2026/3/24
NP15,2026/3/24 7:00,9.685058594,0,0.658977152,2026/3/24
SP15,2026/3/24 7:00,17.09667969,1.667777777,0.691254384,2026/3/24
ZP26,2026/3/24 7:00,12.9960022,0.050555557,2.294246578,2026/3/24
NP15,2026/3/24 6:00,10.0869751,0,0.745515995,2026/3/24
SP15,2026/3/24 6:00,17.27557373,0,0.62905792,2026/3/24
ZP26,2026/3/24 6:00,13.22885132,0,2.412481327,2026/3/24
NP15,2026/3/24 5:00,10.49865723,0,0.700605662,2026/3/24
SP15,2026/3/24 5:00,17.55654907,0,0.576831415,2026/3/24
ZP26,2026/3/24 5:00,13.45870972,0,2.652946253,2026/3/24
NP15,2026/3/24 4:00,10.91174316,0,0.7004795,2026/3/24
SP15,2026/3/24 4:00,17.90634155,0,0.601742479,2026/3/24
ZP26,2026/3/24 4:00,13.74520874,0,2.94275064,2026/3/24
NP15,2026/3/24 3:00,11.37423706,0,0.734816727,2026/3/24
SP15,2026/3/24 3:00,18.32849121,0,0.701769819,2026/3/24
ZP26,2026/3/24 3:00,14.08352661,0,3.185369596,2026/3/24
NP15,2026/3/24 2:00,11.86856079,0,0.723593939,2026/3/24
SP15,2026/3/24 2:00,18.78353882,0,0.801757905,2026/3/24
ZP26,2026/3/24 2:00,14.44876099,0,3.338599892,2026/3/24
NP15,2026/3/24 1:00,12.37097168,0,0.701366091,2026/3/24
SP15,2026/3/24 1:00,19.27731323,0,0.945429996,2026/3/24
ZP26,2026/3/24 1:00,14.83508301,0,3.436231174,2026/3/24
NP15,2026/3/24 0:00,12.9446106,0,0.832316651,2026/3/24
SP15,2026/3/24 0:00,19.82040405,0,1.178768434,2026/3/24
ZP26,2026/3/24 0:00,15.2366333,0,3.518718433,2026/3/24
NP15,2026/3/23 23:00,13.55206299,0,0.95834775,2026/3/23
SP15,2026/3/23 23:00,20.44848633,0,1.423250422,2026/3/23
ZP26,2026/3/23 23:00,15.68218994,0,3.603950233,2026/3/23
NP15,2026/3/23 22:00,14.19665527,0,1.040402954,2026/3/23
SP15,2026/3/23 22:00,21.16503906,0,1.619577798,2026/3/23
ZP26,2026/3/23 22:00,16.22924805,0,3.739915819,2026/3/23
NP15,2026/3/23 21:00,14.98184204,0,1.232081022,2026/3/23
SP15,2026/3/23 21:00,21.96612549,0,1.817441069,2026/3/23
ZP26,2026/3/23 21:00,16.94104004,0,3.8859132,2026/3/23
NP15,2026/3/23 20:00,16.01000977,3.728888988,1.557363649,2026/3/23
SP15,2026/3/23 20:00,22.88601685,0.115000002,2.050423198,2026/3/23
ZP26,2026/3/23 20:00,17.82891846,2.113888979,4.037583151,2026/3/23
NP15,2026/3/23 19:00,18.00543213,108.6005554,2.289250643,2026/3/23
SP15,2026/3/23 19:00,24.18383789,67.24500275,2.33984591,2026/3/23
ZP26,2026/3/23 19:00,19.38711548,103.585556,4.173444996,2026/3/23
NP15,2026/3/23 18:00,20.32376099,298.4705505,3.637723787,2026/3/23
SP15,2026/3/23 18:00,26.09536743,264.8955688,2.955430104,2026/3/23
ZP26,2026/3/23 18:00,21.6708374,306.2261047,4.768481846,2026/3/23
NP15,2026/3/23 17:00,21.48052979,489.7038879,4.437219944,2026/3/23
SP15,2026/3/23 17:00,27.05548096,477.480011,2.946818819,2026/3/23
ZP26,2026/3/23 17:00,22.77279663,508.4611206,5.119295111,2026/3/23
NP15,2026/3/23 16:00,22.18255615,648.0744629,4.33515528,2026/3/23
SP15,2026/3/23 16:00,27.94622803,659.7299805,2.830523583,2026/3/23
ZP26,2026/3/23 16:00,23.35775757,670.7611084,5.620671759,2026/3/23
NP15,2026/3/23 15:00,22.31304932,756.1055298,4.34990871,2026/3/23
SP15,2026/3/23 15:00,28.02801514,794.6744385,2.602228717,2026/3/23
ZP26,2026/3/23 15:00,23.4614563,781.9255371,5.288710365,2026/3/23
NP15,2026/3/23 14:00,22.01678467,801.4299927,4.107531581,2026/3/23
SP15,2026/3/23 14:00,27.74362183,869.0066528,2.254628812,2026/3/23
ZP26,2026/3/23 14:00,23.16943359,832.7794189,4.784409571,2026/3/23
NP15,2026/3/23 13:00,21.26629639,779.8449707,3.649087174,2026/3/23
SP15,2026/3/23 13:00,27.14022827,876.6638794,1.814846191,2026/3/23
ZP26,2026/3/23 13:00,22.55688477,823.4161377,4.31394412,2026/3/23
NP15,2026/3/23 12:00,20.12249756,694.7788696,3.143686199,2026/3/23
SP15,2026/3/23 12:00,26.18557739,815.1627808,1.290866111,2026/3/23
ZP26,2026/3/23 12:00,21.64334106,753.5488892,3.874345055,2026/3/23
NP15,2026/3/23 11:00,18.64874268,555.6950073,2.651872206,2026/3/23
SP15,2026/3/23 11:00,24.91998291,691.5405273,0.766353698,2026/3/23
ZP26,2026/3/23 11:00,20.42623901,627.7422485,3.389792395,2026/3/23
NP15,2026/3/23 10:00,16.97235107,387.0350037,2.193232291,2026/3/23
SP15,2026/3/23 10:00,23.37045288,514.4455566,0.405355156,2026/3/23
ZP26,2026/3/23 10:00,18.92767334,453.7155457,2.990065041,2026/3/23
NP15,2026/3/23 9:00,14.77798462,194.8777771,1.382491639,2026/3/23
SP15,2026/3/23 9:00,21.54333496,303.3911133,0.180891982,2026/3/23
ZP26,2026/3/23 9:00,16.78805542,247.4299927,2.884713016,2026/3/23
NP15,2026/3/23 8:00,11.756073,39.22722244,0.943095858,2026/3/23
SP15,2026/3/23 8:00,19.0133667,95.60333252,0.107272213,2026/3/23
ZP26,2026/3/23 8:00,13.84970093,58.95166779,2.932304411,2026/3/23
NP15,2026/3/23 7:00,10.56192017,0,0.838243967,2026/3/23
SP15,2026/3/23 7:00,17.19177246,1.347222209,0.092645221,2026/3/23
ZP26,2026/3/23 7:00,12.23425293,0.023333333,2.964665508,2026/3/23
NP15,2026/3/23 6:00,10.85861206,0,0.926069338,2026/3/23
SP15,2026/3/23 6:00,17.39202881,0,0.12926414,2026/3/23
ZP26,2026/3/23 6:00,12.37905884,0,3.109192524,2026/3/23
NP15,2026/3/23 5:00,11.21206665,0,0.960402956,2026/3/23
SP15,2026/3/23 5:00,17.72045898,0,0.393560044,2026/3/23
ZP26,2026/3/23 5:00,12.5585022,0,3.187900305,2026/3/23
NP15,2026/3/23 4:00,11.78302002,0,1.132290788,2026/3/23
SP15,2026/3/23 4:00,18.08764648,0,0.719361086,2026/3/23
ZP26,2026/3/23 4:00,12.82522583,0,3.319786482,2026/3/23
NP15,2026/3/23 3:00,12.11288452,0,1.078528252,2026/3/23
SP15,2026/3/23 3:00,18.47488403,0,0.907833669,2026/3/23
ZP26,2026/3/23 3:00,13.09185791,0,3.424459782,2026/3/23
NP15,2026/3/23 2:00,12.41244507,0,1.007923672,2026/3/23
SP15,2026/3/23 2:00,18.93167114,0,1.129502974,2026/3/23
ZP26,2026/3/23 2:00,13.39480591,0,3.348631334,2026/3/23
NP15,2026/3/23 1:00,12.68374634,0,1.024456987,2026/3/23
SP15,2026/3/23 1:00,19.47311401,0,1.399417657,2026/3/23
ZP26,2026/3/23 1:00,13.76971436,0,3.232372246,2026/3/23
NP15,2026/3/23 0:00,12.9420166,0,1.139102117,2026/3/23
SP15,2026/3/23 0:00,20.01824951,0,1.514459949,2026/3/23
ZP26,2026/3/23 0:00,14.14312744,0,3.28027504,2026/3/23
NP15,2026/3/22 23:00,13.51535034,0,1.21488601,2026/3/22
SP15,2026/3/22 23:00,20.61245728,0,1.543722081,2026/3/22
ZP26,2026/3/22 23:00,14.57275391,0,3.373863964,2026/3/22
NP15,2026/3/22 22:00,14.26721191,0,1.331145525,2026/3/22
SP15,2026/3/22 22:00,21.2755127,0,1.52512916,2026/3/22
ZP26,2026/3/22 22:00,15.13772583,0,3.421709242,2026/3/22
NP15,2026/3/22 21:00,15.15597534,0,1.398404815,2026/3/22
SP15,2026/3/22 21:00,22.01330566,0,1.580837586,2026/3/22
ZP26,2026/3/22 21:00,15.82806396,0,3.603825321,2026/3/22
NP15,2026/3/22 20:00,16.30419922,3.236111164,1.514241142,2026/3/22
SP15,2026/3/22 20:00,22.85873413,0.088333331,1.716282766,2026/3/22
ZP26,2026/3/22 20:00,16.73526001,1.86388886,3.804873018,2026/3/22
NP15,2026/3/22 19:00,18.4553833,95.74111176,1.761960403,2026/3/22
SP15,2026/3/22 19:00,24.11444092,65.40611267,1.821635253,2026/3/22
ZP26,2026/3/22 19:00,18.38827515,100.6905518,3.828465557,2026/3/22
NP15,2026/3/22 18:00,21.14117432,254.9972229,2.308555615,2026/3/22
SP15,2026/3/22 18:00,26.16235352,254.4216614,2.11105317,2026/3/22
ZP26,2026/3/22 18:00,20.64120483,302.438324,4.327692232,2026/3/22
NP15,2026/3/22 17:00,22.53048706,422.7016602,2.81241253,2026/3/22
SP15,2026/3/22 17:00,27.06265259,455.4633484,2.226502216,2026/3/22
ZP26,2026/3/22 17:00,21.73477173,506.1161194,4.590643835,2026/3/22
NP15,2026/3/22 16:00,23.26919556,638.5411377,2.375504113,2026/3/22
SP15,2026/3/22 16:00,27.82235718,607,2.431889015,2026/3/22
ZP26,2026/3/22 16:00,22.30279541,677.777771,4.931188889,2026/3/22
NP15,2026/3/22 15:00,23.20071411,723.7744141,1.983602753,2026/3/22
SP15,2026/3/22 15:00,27.9543457,730.3755493,2.20642331,2026/3/22
ZP26,2026/3/22 15:00,22.37265015,798.5933228,4.734938669,2026/3/22
NP15,2026/3/22 14:00,22.86547852,786.4061279,1.854810412,2026/3/22
SP15,2026/3/22 14:00,27.77426147,802.0349731,2.091920456,2026/3/22
ZP26,2026/3/22 14:00,22.11035156,858.3427734,4.26287653,2026/3/22
NP15,2026/3/22 13:00,22.08236694,792.6538696,1.568615465,2026/3/22
SP15,2026/3/22 13:00,27.27987671,814.0505371,1.830287746,2026/3/22
ZP26,2026/3/22 13:00,21.55960083,851.2872314,3.828997669,2026/3/22
NP15,2026/3/22 12:00,20.84082031,710.8938599,1.493678876,2026/3/22
SP15,2026/3/22 12:00,26.39175415,750.2455444,1.436094435,2026/3/22
ZP26,2026/3/22 12:00,20.70632935,777.7888794,3.506106882,2026/3/22
NP15,2026/3/22 11:00,19.20870972,560.3866577,1.772000399,2026/3/22
SP15,2026/3/22 11:00,25.10522461,618.682251,1.3213041,2026/3/22
ZP26,2026/3/22 11:00,19.6072998,643.8438721,3.154236097,2026/3/22
NP15,2026/3/22 10:00,17.27304077,380.3460999,2.115308328,2026/3/22
SP15,2026/3/22 10:00,23.55078125,447.6694336,1.306708469,2026/3/22
ZP26,2026/3/22 10:00,18.23202515,460.5594482,2.914470716,2026/3/22
NP15,2026/3/22 9:00,14.6137085,196.1750031,2.765878119,2026/3/22
SP15,2026/3/22 9:00,21.74301147,256.3439026,1.168159614,2026/3/22
ZP26,2026/3/22 9:00,16.40545654,248.1155548,2.716076345,2026/3/22
NP15,2026/3/22 8:00,11.37805176,40.44889069,3.135277086,2026/3/22
SP15,2026/3/22 8:00,19.43084717,78.46666718,1.377462443,2026/3/22
ZP26,2026/3/22 8:00,13.65859985,56.63944626,2.673814893,2026/3/22
NP15,2026/3/22 7:00,10.10562134,0,3.214514335,2026/3/22
SP15,2026/3/22 7:00,17.88064575,1.012222171,1.60325808,2026/3/22
ZP26,2026/3/22 7:00,12.23806763,0.003333333,2.646770153,2026/3/22
NP15,2026/3/22 6:00,10.38739014,0,3.466721928,2026/3/22
SP15,2026/3/22 6:00,18.08932495,0,1.808070451,2026/3/22
ZP26,2026/3/22 6:00,12.49026489,0,2.812348413,2026/3/22
NP15,2026/3/22 5:00,10.68121338,0,3.597768385,2026/3/22
SP15,2026/3/22 5:00,18.39248657,0,1.895413682,2026/3/22
ZP26,2026/3/22 5:00,12.74362183,0,2.956645365,2026/3/22
NP15,2026/3/22 4:00,10.99899292,0,3.54705097,2026/3/22
SP15,2026/3/22 4:00,18.71850586,0,1.88716972,2026/3/22
ZP26,2026/3/22 4:00,13.04241943,0,3.166574183,2026/3/22
NP15,2026/3/22 3:00,11.41299438,0,3.46509187,2026/3/22
SP15,2026/3/22 3:00,19.12966919,0,1.918783921,2026/3/22
ZP26,2026/3/22 3:00,13.38848877,0,3.373456764,2026/3/22
NP15,2026/3/22 2:00,11.86578369,0,3.278186425,2026/3/22
SP15,2026/3/22 2:00,19.58288574,0,2.173801816,2026/3/22
ZP26,2026/3/22 2:00,13.78457642,0,3.508812962,2026/3/22
NP15,2026/3/22 1:00,12.2789917,0,2.943866296,2026/3/22
SP15,2026/3/22 1:00,20.11801147,0,2.563554935,2026/3/22
ZP26,2026/3/22 1:00,14.26663208,0,3.581605759,2026/3/22
NP15,2026/3/22 0:00,12.78793335,0,2.463023642,2026/3/22
SP15,2026/3/22 0:00,20.715271,0,2.962196252,2026/3/22
